Date,Open,High,Low,Close,Adj Close,Volume
2015-08-26,56.04999923706055,56.04999923706055,53.25,53.25,52.39800262451172,9735
2015-08-27,50.599998474121094,50.599998474121094,50.599998474121094,50.599998474121094,49.790401458740234,3099
2015-08-28,48.099998474121094,48.099998474121094,48.099998474121094,48.099998474121094,47.33039855957031,1832
2015-08-31,45.70000076293945,45.70000076293945,45.70000076293945,45.70000076293945,44.96880340576172,761
2015-09-01,43.45000076293945,43.45000076293945,43.45000076293945,43.45000076293945,42.75480270385742,1024
2015-09-02,41.29999923706055,41.29999923706055,41.29999923706055,41.29999923706055,40.63920211791992,2261
2015-09-03,39.25,39.25,39.25,39.25,38.62200164794922,2748
2015-09-04,37.29999923706055,37.29999923706055,37.29999923706055,37.29999923706055,36.70320129394531,3607
2015-09-07,35.45000076293945,35.45000076293945,35.45000076293945,35.45000076293945,34.8828010559082,1338
2015-09-08,33.70000076293945,33.70000076293945,33.70000076293945,33.70000076293945,33.16080093383789,342
2015-09-09,30.350000381469727,30.350000381469727,30.350000381469727,30.350000381469727,29.86440086364746,20260
2015-09-10,27.350000381469727,33.349998474121094,27.350000381469727,33.349998474121094,32.81639862060547,2182966
2015-09-11,35.20000076293945,36.650001525878906,32.099998474121094,35.900001525878906,35.32560348510742,2163150
2015-09-14,39.20000076293945,39.45000076293945,38.099998474121094,39.45000076293945,38.81880187988281,1567313
2015-09-15,42.400001525878906,43.349998474121094,41.79999923706055,43.349998474121094,42.65639877319336,190600
2015-09-16,45.5,45.5,45.5,45.5,44.77199935913086,73962
2015-09-18,47.75,47.75,47.75,47.75,46.986000061035156,236435
2015-09-21,48.0,50.099998474121094,45.400001525878906,50.099998474121094,49.29840087890625,2014665
2015-09-22,52.599998474121094,52.599998474121094,49.0,52.45000076293945,51.610801696777344,1182409
2015-09-23,51.5,55.04999923706055,50.5,55.04999923706055,54.1692008972168,416724
2015-09-24,56.5,57.79999923706055,56.20000076293945,57.79999923706055,56.87520217895508,183045
2015-09-28,60.650001525878906,60.650001525878906,60.650001525878906,60.650001525878906,59.679603576660156,5201
2015-09-29,61.400001525878906,63.650001525878906,58.150001525878906,63.650001525878906,62.6316032409668,1203975
2015-09-30,65.80000305175781,66.80000305175781,65.69999694824219,66.80000305175781,65.731201171875,70229
2015-10-01,70.0999984741211,70.0999984741211,64.19999694824219,70.0999984741211,68.97840118408203,603030
2015-10-05,72.9000015258789,73.5999984741211,72.9000015258789,73.5999984741211,72.42240142822266,25771
2015-10-06,77.25,77.25,74.0,77.25,76.01399993896484,643304
2015-10-07,79.9000015258789,80.0,73.4000015258789,73.4000015258789,72.22560119628906,774684
2015-10-08,72.0,72.0,69.75,69.75,68.63400268554688,102810
2015-10-09,66.5,73.19999694824219,66.30000305175781,73.19999694824219,72.02880096435547,1162337
2015-10-12,76.8499984741211,76.8499984741211,74.0,75.80000305175781,74.58720397949219,669148
2015-10-13,77.0,77.94999694824219,72.05000305175781,72.05000305175781,70.89720153808594,120123
2015-10-14,68.44999694824219,71.5,68.44999694824219,68.5,67.40399932861328,161120
2015-10-15,67.0999984741211,71.9000015258789,66.0999984741211,69.9000015258789,68.78160095214844,323197
2015-10-16,71.0,73.3499984741211,66.69999694824219,71.5999984741211,70.45439910888672,395956
2015-10-19,74.0,74.0,69.0999984741211,69.69999694824219,68.58480072021484,125145
2015-10-20,70.0,72.0,68.69999694824219,70.94999694824219,69.8147964477539,157078
2015-10-21,71.0,71.3499984741211,68.0,68.5,67.40399932861328,74001
2015-10-23,68.30000305175781,71.0,67.0,67.3499984741211,66.27239990234375,68886
2015-10-26,67.8499984741211,69.5,67.0,68.8499984741211,67.74839782714844,126305
2015-10-27,69.0,69.0,65.44999694824219,65.9000015258789,64.8456039428711,94755
2015-10-28,66.30000305175781,67.55000305175781,62.75,63.099998474121094,62.09040069580078,101000
2015-10-29,64.4000015258789,66.25,60.650001525878906,62.0,61.00800323486328,356393
2015-10-30,62.0,64.30000305175781,61.0,61.099998474121094,60.122398376464844,137889
2015-11-02,62.0,62.0,59.0,60.099998474121094,59.13840103149414,51477
2015-11-03,61.0,63.099998474121094,60.150001525878906,63.099998474121094,62.09040069580078,146509
2015-11-04,64.0,65.0,61.20000076293945,61.54999923706055,60.56520080566406,63578
2015-11-05,61.5,64.5999984741211,59.099998474121094,64.0,62.97600173950195,243477
2015-11-06,67.19999694824219,67.19999694824219,65.19999694824219,67.19999694824219,66.12480163574219,318830
2015-11-09,63.849998474121094,70.55000305175781,63.849998474121094,70.55000305175781,69.42120361328125,471889
2015-11-10,73.4000015258789,74.05000305175781,67.4000015258789,69.05000305175781,67.94520568847656,675040
2015-11-13,73.30000305175781,74.80000305175781,70.0,72.05000305175781,70.89720153808594,173913
2015-11-16,72.0,73.75,70.4000015258789,72.25,71.09400177001953,126774
2015-11-17,72.05000305175781,72.94999694824219,70.5,70.94999694824219,69.8147964477539,63073
2015-11-18,70.8499984741211,72.5,70.0,70.80000305175781,69.66720581054688,63636
2015-11-19,72.0999984741211,74.30000305175781,71.6500015258789,74.30000305175781,73.1112060546875,121206
2015-11-20,75.8499984741211,78.0,75.5,78.0,76.75199890136719,271157
2015-11-23,78.19999694824219,81.9000015258789,76.19999694824219,81.9000015258789,80.58960723876953,206277
2015-11-24,84.4000015258789,85.94999694824219,82.5999984741211,85.94999694824219,84.57479858398438,87685
2015-11-26,90.19999694824219,90.19999694824219,90.19999694824219,90.19999694824219,88.75679779052734,9886
2015-11-27,94.69999694824219,94.69999694824219,94.69999694824219,94.69999694824219,93.18479919433594,11244
2015-11-30,99.4000015258789,99.4000015258789,91.1500015258789,93.5,92.0040054321289,678834
2015-12-01,96.30000305175781,96.30000305175781,89.19999694824219,89.94999694824219,88.51080322265625,111528
2015-12-02,89.94999694824219,94.4000015258789,89.94999694824219,94.4000015258789,92.88960266113281,104894
2015-12-03,99.0999984741211,99.0999984741211,94.4000015258789,98.9000015258789,97.3176040649414,660607
2015-12-04,97.9000015258789,101.0999984741211,94.0,96.80000305175781,95.25120544433594,409990
2015-12-07,98.0,101.5999984741211,94.05000305175781,96.9000015258789,95.34960174560547,146355
2015-12-08,98.5,98.5,92.0999984741211,92.0999984741211,90.62640380859375,47898
2015-12-09,90.0,90.0,87.5,87.5,86.10000610351562,18253
2015-12-10,83.55000305175781,85.0,83.1500015258789,83.1500015258789,81.8196029663086,20887
2015-12-11,79.0,86.55000305175781,79.0,83.5,82.16400146484375,42806
2015-12-14,83.4000015258789,84.6500015258789,80.1500015258789,82.3499984741211,81.03240203857422,32877
2015-12-15,79.3499984741211,86.44999694824219,79.3499984741211,86.30000305175781,84.91920471191406,48791
2015-12-16,87.0,88.5,83.0,83.9000015258789,82.55760192871094,22516
2015-12-17,87.3499984741211,87.3499984741211,84.0,84.69999694824219,83.34480285644531,13117
2015-12-18,85.0,87.80000305175781,84.1500015258789,85.5,84.13200378417969,19427
2015-12-21,89.25,89.75,84.5,89.75,88.31400299072266,17112
2015-12-22,93.0,94.19999694824219,88.19999694824219,89.1500015258789,87.72360229492188,42676
2015-12-23,88.05000305175781,91.8499984741211,88.0,89.19999694824219,87.77279663085938,28636
2015-12-24,86.25,91.69999694824219,85.0999984741211,89.1500015258789,87.72360229492188,23392
2015-12-28,86.69999694824219,92.4000015258789,86.69999694824219,89.5999984741211,88.1664047241211,19809
2015-12-29,89.0,91.0,87.0999984741211,87.9000015258789,86.49360656738281,12540
2015-12-30,83.55000305175781,89.4000015258789,83.55000305175781,85.05000305175781,83.689208984375,11868
2015-12-31,85.1500015258789,87.9000015258789,84.25,85.94999694824219,84.57479858398438,14638
2016-01-01,89.69999694824219,90.19999694824219,88.0,90.19999694824219,88.75679779052734,51546
2016-01-04,92.0,94.69999694824219,88.19999694824219,93.6500015258789,92.15160369873047,106652
2016-01-05,98.30000305175781,98.30000305175781,91.0999984741211,98.30000305175781,96.72720336914062,128030
2016-01-06,99.19999694824219,103.19999694824219,99.19999694824219,103.19999694824219,101.54879760742188,239139
2016-01-07,100.5,108.3499984741211,98.69999694824219,108.3499984741211,106.61640167236328,250191
2016-01-08,111.25,113.75,111.0,113.75,111.93000030517578,43320
2016-01-11,117.44999694824219,119.4000015258789,112.0999984741211,119.4000015258789,117.4896011352539,382090
2016-01-12,123.44999694824219,125.3499984741211,120.5999984741211,125.3499984741211,123.34439849853516,356988
2016-01-13,128.89999389648438,131.60000610351562,119.0999984741211,119.0999984741211,117.19440460205078,352212
2016-01-14,113.1500015258789,113.1500015258789,113.1500015258789,113.1500015258789,111.33960723876953,7925
2016-01-15,110.05000305175781,118.69999694824219,107.5,107.5,105.7800064086914,120015
2016-01-18,102.5,106.0,102.1500015258789,102.1500015258789,100.5156021118164,11311
2016-01-19,97.05000305175781,104.44999694824219,97.05000305175781,98.5999984741211,97.02239990234375,237411
2016-01-20,95.0,102.0,93.69999694824219,97.69999694824219,96.13680267333984,121849
2016-01-21,101.0,102.55000305175781,99.0999984741211,102.25,100.61400604248047,97434
2016-01-22,104.69999694824219,107.3499984741211,98.05000305175781,107.3499984741211,105.63240051269531,48326
2016-01-25,112.4000015258789,112.69999694824219,110.0,112.5999984741211,110.79840087890625,108406
2016-01-27,114.30000305175781,116.0,108.0,109.1500015258789,107.40360260009766,49901
2016-01-28,104.5999984741211,108.6500015258789,103.75,104.75,103.07400512695312,37937
2016-01-29,105.0,106.80000305175781,100.1500015258789,101.8499984741211,100.22039794921875,39721
2016-02-01,99.0,106.9000015258789,99.0,106.9000015258789,105.18960571289062,14909
2016-02-02,112.19999694824219,112.19999694824219,103.80000305175781,107.6500015258789,105.92760467529297,157195
2016-02-03,102.5999984741211,105.0,102.30000305175781,102.44999694824219,100.81079864501953,46279
2016-02-04,104.0,107.55000305175781,98.3499984741211,100.80000305175781,99.18720245361328,59501
2016-02-05,106.9000015258789,106.9000015258789,98.05000305175781,100.80000305175781,99.18720245361328,32958
2016-02-08,100.80000305175781,106.94999694824219,97.4000015258789,98.75,97.17000579833984,55900
2016-02-09,98.0,100.9000015258789,94.5999984741211,97.4000015258789,95.84160614013672,33565
2016-02-10,98.1500015258789,99.0,87.69999694824219,87.69999694824219,86.29679870605469,250509
2016-02-11,82.4000015258789,85.0,78.94999694824219,78.94999694824219,77.68679809570312,138733
2016-02-12,75.0,75.0,71.0999984741211,71.0999984741211,69.96240234375,210919
2016-02-15,71.0,74.6500015258789,68.30000305175781,72.25,71.09400177001953,216516
2016-02-16,73.0,74.94999694824219,69.0,69.75,68.63400268554688,71370
2016-02-17,69.05000305175781,73.19999694824219,67.0,70.55000305175781,69.42120361328125,146615
2016-02-18,71.0999984741211,74.05000305175781,69.30000305175781,70.80000305175781,69.66720581054688,53010
2016-02-19,69.3499984741211,74.30000305175781,69.3499984741211,74.30000305175781,73.1112060546875,34328
2016-02-22,77.30000305175781,78.0,74.5,78.0,76.75199890136719,129434
2016-02-23,78.30000305175781,79.4000015258789,74.30000305175781,75.30000305175781,74.09520721435547,107781
2016-02-24,77.80000305175781,77.80000305175781,72.4000015258789,73.69999694824219,72.52079772949219,33810
2016-02-25,73.9000015258789,77.3499984741211,72.4000015258789,77.3499984741211,76.1124038696289,66042
2016-02-26,81.19999694824219,81.19999694824219,78.30000305175781,80.0999984741211,78.81839752197266,76568
2016-02-29,82.80000305175781,84.0999984741211,76.1500015258789,84.0999984741211,82.75440216064453,74717
2016-03-01,87.4000015258789,88.30000305175781,87.05000305175781,88.30000305175781,86.88720703125,34038
2016-03-02,92.0,92.69999694824219,85.0,87.25,85.85400390625,200508
2016-03-03,90.0,90.0,83.05000305175781,84.8499984741211,83.49240112304688,42835
2016-03-04,87.0,87.0,83.0,84.1500015258789,82.80360412597656,34044
2016-03-08,82.0,85.30000305175781,80.30000305175781,80.9000015258789,79.60560607910156,45121
2016-03-09,80.94999694824219,83.5,78.05000305175781,81.25,79.95000457763672,51497
2016-03-10,78.75,81.0,77.19999694824219,77.75,76.5060043334961,37491
2016-03-11,77.6500015258789,79.80000305175781,76.0999984741211,78.30000305175781,77.04720306396484,78542
2016-03-14,78.55000305175781,82.19999694824219,78.55000305175781,82.19999694824219,80.88479614257812,46520
2016-03-15,85.4000015258789,85.44999694824219,81.0,81.3499984741211,80.04840087890625,44098
2016-03-16,81.94999694824219,81.94999694824219,78.4000015258789,79.8499984741211,78.57240295410156,25946
2016-03-17,80.19999694824219,83.5,79.0999984741211,80.4000015258789,79.11360168457031,23203
2016-03-18,81.4000015258789,81.44999694824219,78.19999694824219,78.8499984741211,77.5884017944336,19677
2016-03-21,79.5,82.75,79.5,82.75,81.4260025024414,29364
2016-03-22,84.5,86.8499984741211,79.0999984741211,83.30000305175781,81.96720886230469,167896
2016-03-23,83.5,83.5,80.0999984741211,81.6500015258789,80.3436050415039,25910
2016-03-28,80.30000305175781,85.0,79.5,79.9000015258789,78.6216049194336,22976
2016-03-29,78.0,83.8499984741211,77.0,82.05000305175781,80.7372055053711,35301
2016-03-30,81.94999694824219,86.1500015258789,81.1500015258789,86.1500015258789,84.7716064453125,51705
2016-03-31,87.94999694824219,88.5,82.4000015258789,83.19999694824219,81.8687973022461,26856
2016-04-01,87.55000305175781,87.55000305175781,82.5,83.0,81.67200469970703,19005
2016-04-04,84.05000305175781,91.30000305175781,83.19999694824219,91.05000305175781,89.59320831298828,98220
2016-04-05,92.4000015258789,92.4000015258789,86.0,86.55000305175781,85.16520690917969,82654
2016-04-06,87.0,93.19999694824219,86.5,90.94999694824219,89.49479675292969,55749
2016-04-07,91.05000305175781,94.5,90.0,90.5,89.052001953125,33456
2016-04-08,91.30000305175781,91.30000305175781,87.5,88.25,86.83800506591797,16731
2016-04-11,85.55000305175781,90.94999694824219,85.55000305175781,88.80000305175781,87.37920379638672,9975
2016-04-12,88.0,94.44999694824219,87.0999984741211,91.80000305175781,90.33120727539062,47172
2016-04-13,92.5,93.4000015258789,90.30000305175781,91.30000305175781,89.83920288085938,35227
2016-04-18,88.0,97.19999694824219,88.0,93.5,92.0040054321289,59470
2016-04-20,93.80000305175781,96.0,91.5,93.5,92.0040054321289,35318
2016-04-21,93.5,94.94999694824219,89.94999694824219,90.94999694824219,89.49479675292969,70396
