Date,Open,High,Low,Close,Adj Close,Volume
2015-11-20,78.56549835205078,78.56549835205078,78.56549835205078,78.56549835205078,78.56549835205078,0
2015-11-23,78.20950317382812,78.20950317382812,78.20950317382812,78.20950317382812,78.20950317382812,0
2015-11-24,78.03410339355469,78.03410339355469,78.03410339355469,78.03410339355469,78.03410339355469,0
2015-11-26,78.55130004882812,78.55130004882812,78.55130004882812,78.55130004882812,78.55130004882812,0
2015-11-27,79.13510131835938,79.13510131835938,79.13510131835938,79.13510131835938,79.13510131835938,0
2015-11-30,79.06079864501953,79.06079864501953,79.06079864501953,79.06079864501953,79.06079864501953,0
2015-12-01,79.25540161132812,79.25540161132812,79.25540161132812,79.25540161132812,79.25540161132812,0
2015-12-02,79.02169799804688,79.02169799804688,79.02169799804688,79.02169799804688,79.02169799804688,0
2015-12-03,78.35549926757812,78.35549926757812,78.35549926757812,78.35549926757812,78.35549926757812,0
2015-12-04,77.54239654541016,77.54239654541016,77.54239654541016,77.54239654541016,77.54239654541016,0
2015-12-07,78.9000015258789,78.9000015258789,78.9000015258789,78.9000015258789,78.9000015258789,1
2015-12-08,76.74729919433594,76.74729919433594,76.74729919433594,76.74729919433594,76.74729919433594,0
2015-12-09,75.86190032958984,75.86190032958984,75.86190032958984,75.86190032958984,75.86190032958984,0
2015-12-10,76.56539916992188,76.56539916992188,76.56539916992188,76.56539916992188,76.56539916992188,0
2015-12-11,75.84269714355469,75.84269714355469,75.84269714355469,75.84269714355469,75.84269714355469,0
2015-12-14,76.23539733886719,76.23539733886719,76.23539733886719,76.23539733886719,76.23539733886719,0
2015-12-15,76.73999786376953,76.73999786376953,76.73999786376953,76.73999786376953,76.73999786376953,0
2015-12-16,77.23609924316406,77.23609924316406,77.23609924316406,77.23609924316406,77.23609924316406,0
2015-12-17,78.16339874267578,78.16339874267578,78.16339874267578,78.16339874267578,78.16339874267578,0
2015-12-18,77.34519958496094,77.34519958496094,77.34519958496094,77.34519958496094,77.34519958496094,0
2015-12-21,78.06490325927734,78.06490325927734,78.06490325927734,78.06490325927734,78.06490325927734,0
2015-12-22,77.58460235595703,77.58460235595703,77.58460235595703,77.58460235595703,77.58460235595703,0
2015-12-23,77.5,77.5,77.5,77.5,77.5,10
2015-12-24,77.5,77.5,77.5,77.5,77.5,0
2015-12-28,77.5,77.5,77.5,77.5,77.5,0
2015-12-29,77.5,77.5,77.5,77.5,77.5,0
2015-12-30,77.5,77.5,77.5,77.5,77.5,0
2015-12-31,77.5,77.5,77.5,77.5,77.5,0
2016-01-01,77.5,77.5,77.5,77.5,77.5,0
2016-01-04,77.5,77.5,77.5,77.5,77.5,0
2016-01-05,77.5,77.5,77.5,77.5,77.5,0
2016-01-06,77.5,77.5,77.5,77.5,77.5,0
2016-01-07,77.5,77.5,77.5,77.5,77.5,0
2016-01-08,77.5,77.5,77.5,77.5,77.5,0
2016-01-11,77.5,77.5,77.5,77.5,77.5,0
2016-01-12,77.5,77.5,77.5,77.5,77.5,0
2016-01-13,77.5,77.5,77.5,77.5,77.5,0
2016-01-14,77.5,77.5,77.5,77.5,77.5,0
2016-01-15,77.5,77.5,77.5,77.5,77.5,0
2016-01-18,77.5,77.5,77.5,77.5,77.5,0
2016-01-19,77.5,77.5,77.5,77.5,77.5,0
2016-01-20,77.5,77.5,77.5,77.5,77.5,0
2016-01-21,77.5,77.5,77.5,77.5,77.5,0
2016-01-22,77.5,77.5,77.5,77.5,77.5,0
2016-01-25,77.5,77.5,77.5,77.5,77.5,0
2016-01-27,77.5,77.5,77.5,77.5,77.5,0
2016-01-28,77.5,77.5,77.5,77.5,77.5,0
2016-01-29,77.5,77.5,77.5,77.5,77.5,0
2016-02-01,77.5,77.5,77.5,77.5,77.5,0
2016-02-02,77.5,77.5,77.5,77.5,77.5,0
2016-02-03,77.5,77.5,77.5,77.5,77.5,0
2016-02-04,77.5,77.5,77.5,77.5,77.5,0
2016-02-05,77.5,77.5,77.5,77.5,77.5,0
2016-02-08,77.5,77.5,77.5,77.5,77.5,0
2016-02-09,77.5,77.5,77.5,77.5,77.5,0
2016-02-10,77.5,77.5,77.5,77.5,77.5,0
2016-02-11,77.5,77.5,77.5,77.5,77.5,0
2016-02-12,77.5,77.5,77.5,77.5,77.5,0
2016-02-15,77.5,77.5,77.5,77.5,77.5,0
2016-02-16,77.5,77.5,77.5,77.5,77.5,0
2016-02-17,77.5,77.5,77.5,77.5,77.5,0
2016-02-18,77.5,77.5,77.5,77.5,77.5,0
2016-02-19,77.5,77.5,77.5,77.5,77.5,0
2016-02-22,77.5,77.5,77.5,77.5,77.5,0
2016-02-23,77.5,77.5,77.5,77.5,77.5,0
2016-02-24,77.5,77.5,77.5,77.5,77.5,0
2016-02-25,77.5,77.5,77.5,77.5,77.5,0
2016-02-26,77.5,77.5,77.5,77.5,77.5,0
2016-02-29,77.5,77.5,77.5,77.5,77.5,0
2016-03-01,77.5,77.5,77.5,77.5,77.5,0
2016-03-02,77.5,77.5,77.5,77.5,77.5,0
2016-03-03,77.5,77.5,77.5,77.5,77.5,0
2016-03-04,77.5,77.5,77.5,77.5,77.5,0
