Date,Open,High,Low,Close,Adj Close,Volume
2003-01-24,64.0,69.69999694824219,57.75,59.5,59.5,4300
2003-01-27,64.0,64.0,53.25,53.25,53.25,800
2003-01-28,57.79999923706055,62.599998474121094,57.79999923706055,60.150001525878906,60.150001525878906,27700
2003-01-29,62.5,62.5,58.099998474121094,58.650001525878906,58.650001525878906,3800
2003-01-30,60.0,64.5,60.0,60.95000076293945,60.95000076293945,9400
2003-01-31,60.0,60.5,57.5,59.0,59.0,900
2003-02-03,60.45000076293945,62.5,59.599998474121094,62.04999923706055,62.04999923706055,4300
2003-02-04,62.0,63.45000076293945,59.150001525878906,59.45000076293945,59.45000076293945,5300
2003-02-05,62.0,62.0,58.20000076293945,58.70000076293945,58.70000076293945,800
2003-02-06,59.599998474121094,59.599998474121094,58.20000076293945,59.0,59.0,400
2003-02-07,59.400001525878906,59.400001525878906,57.5,58.900001525878906,58.900001525878906,1300
2003-02-10,59.5,59.5,56.099998474121094,56.150001525878906,56.150001525878906,400
2003-02-11,57.599998474121094,57.599998474121094,54.25,55.099998474121094,55.099998474121094,800
2003-02-12,58.5,58.5,52.099998474121094,53.400001525878906,53.400001525878906,2400
2003-02-14,52.5,52.5,49.900001525878906,50.95000076293945,50.95000076293945,2000
2003-02-17,54.29999923706055,58.0,52.0,57.099998474121094,57.099998474121094,6400
2003-02-18,58.0,58.0,54.04999923706055,54.04999923706055,54.04999923706055,2200
2003-02-19,56.79999923706055,56.79999923706055,53.0,54.5,54.5,1600
2003-02-20,53.0,53.0,52.29999923706055,53.0,53.0,500
2003-02-21,52.04999923706055,54.95000076293945,52.04999923706055,53.599998474121094,53.599998474121094,1200
2003-02-24,53.650001525878906,54.5,51.0,51.20000076293945,51.20000076293945,2200
2003-02-25,50.04999923706055,50.20000076293945,49.5,49.5,49.5,900
2003-02-26,50.849998474121094,50.849998474121094,50.0,50.0,50.0,200
2003-02-27,50.900001525878906,51.29999923706055,50.75,50.849998474121094,50.849998474121094,800
2003-02-28,50.70000076293945,54.0,50.5,53.150001525878906,53.150001525878906,1500
2003-03-03,55.0,57.0,53.0,53.75,53.75,1500
2003-03-04,49.29999923706055,49.75,49.20000076293945,49.75,49.75,700
2003-03-05,48.5,51.0,48.5,49.900001525878906,49.900001525878906,319000
2003-03-06,50.0,50.0,48.0,48.29999923706055,48.29999923706055,6100
2003-03-07,46.79999923706055,48.599998474121094,45.0,45.349998474121094,45.349998474121094,321000
2003-03-10,44.5,44.5,42.099998474121094,42.099998474121094,42.099998474121094,600
