Date,Open,High,Low,Close,Adj Close,Volume
2005-04-04,38.0,39.79999923706055,35.04999923706055,35.650001525878906,29.151702880859375,55178
2005-04-05,38.0,38.0,34.599998474121094,35.150001525878906,28.74284553527832,14858
2005-04-06,35.0,35.349998474121094,34.650001525878906,35.0,28.620182037353516,8030
2005-04-07,34.349998474121094,35.849998474121094,34.29999923706055,34.54999923706055,28.252216339111328,4975
2005-04-08,34.150001525878906,34.5,33.599998474121094,33.650001525878906,27.516267776489258,2484
2005-04-11,33.29999923706055,34.45000076293945,33.150001525878906,33.349998474121094,27.270946502685547,9433
2005-04-12,33.5,33.5,32.900001525878906,33.150001525878906,27.10740089416504,1929
2005-04-13,33.95000076293945,35.400001525878906,33.5,34.45000076293945,28.17044448852539,7879
2005-04-15,34.70000076293945,34.75,33.400001525878906,34.04999923706055,27.843358993530273,1760
2005-04-18,34.0,34.400001525878906,34.0,34.20000076293945,27.966014862060547,915
2005-04-19,35.400001525878906,36.75,34.5,35.29999923706055,28.86549949645996,27980
2005-04-20,34.900001525878906,36.650001525878906,34.29999923706055,35.400001525878906,28.94727897644043,16896
2005-04-21,35.70000076293945,35.70000076293945,35.29999923706055,35.5,29.029043197631836,3975
2005-04-22,34.599998474121094,36.45000076293945,34.599998474121094,35.099998474121094,28.70195770263672,2075
2005-04-25,35.95000076293945,36.150001525878906,35.099998474121094,35.849998474121094,29.315250396728516,5999
2005-04-26,35.0,36.0,35.0,35.25,28.82461929321289,5308
2005-04-27,35.0,36.0,35.0,36.0,29.437910079956055,3479
2005-04-28,35.5,36.400001525878906,35.29999923706055,35.75,29.233476638793945,5971
2005-04-29,35.5,35.95000076293945,35.04999923706055,35.150001525878906,28.74284553527832,1844
2005-05-02,35.5,35.900001525878906,35.45000076293945,35.70000076293945,29.192594528198242,2800
2005-05-03,35.5,36.0,35.45000076293945,35.5,29.029043197631836,3274
2005-05-04,35.95000076293945,35.95000076293945,35.25,35.25,28.82461929321289,1922
2005-05-05,35.29999923706055,36.150001525878906,35.29999923706055,35.75,29.233476638793945,11515
2005-05-06,35.900001525878906,35.95000076293945,35.5,35.5,29.029043197631836,1420
2005-05-09,35.25,36.5,35.25,36.099998474121094,29.519672393798828,2370
2005-05-10,35.400001525878906,35.650001525878906,35.400001525878906,35.650001525878906,29.151702880859375,4020
2005-05-11,35.900001525878906,35.900001525878906,35.650001525878906,35.70000076293945,29.192594528198242,11140
2005-05-12,36.349998474121094,36.5,35.5,35.5,29.029043197631836,4125
2005-05-13,36.20000076293945,36.5,35.599998474121094,36.400001525878906,29.764997482299805,7981
2005-05-16,37.0,37.0,36.400001525878906,36.79999923706055,30.092082977294922,3407
2005-05-17,36.20000076293945,36.900001525878906,36.20000076293945,36.25,29.642335891723633,3775
2005-05-18,36.04999923706055,36.400001525878906,36.0,36.349998474121094,29.72410774230957,1625
2005-05-19,35.0,36.900001525878906,35.0,36.5,29.846759796142578,2150
2005-05-20,37.099998474121094,39.70000076293945,37.0,37.900001525878906,30.991580963134766,11350
2005-05-23,38.75,38.79999923706055,38.0,38.70000076293945,31.6457462310791,6226
2005-05-24,38.25,38.75,37.5,38.150001525878906,31.19600486755371,5280
2005-05-25,37.900001525878906,38.54999923706055,37.900001525878906,38.099998474121094,31.155113220214844,975
2005-05-26,39.0,39.0,38.0,38.29999923706055,31.31867218017578,2681
2005-05-27,38.400001525878906,39.0,38.400001525878906,38.650001525878906,31.604860305786133,4450
2005-05-30,38.849998474121094,38.849998474121094,37.25,38.0,31.073348999023438,700
2005-05-31,38.0,38.650001525878906,38.0,38.400001525878906,31.400442123413086,1353
2005-06-01,38.400001525878906,38.400001525878906,37.0,38.29999923706055,31.31867218017578,3051
2005-06-02,38.04999923706055,38.79999923706055,38.04999923706055,38.79999923706055,31.72751235961914,1225
2005-06-03,38.599998474121094,44.900001525878906,38.5,43.349998474121094,35.44815444946289,75890
2005-06-06,50.45000076293945,52.0,46.150001525878906,46.650001525878906,38.1466178894043,75801
2005-06-07,47.79999923706055,48.45000076293945,46.20000076293945,47.04999923706055,38.47370910644531,22354
2005-06-08,46.70000076293945,46.70000076293945,45.04999923706055,45.75,37.410675048828125,15545
2005-06-09,45.04999923706055,45.04999923706055,43.099998474121094,43.75,35.775230407714844,5685
2005-06-10,44.5,46.5,44.5,45.599998474121094,37.28801727294922,14164
2005-06-13,47.0,51.5,44.25,50.150001525878906,41.008644104003906,50559
2005-06-14,51.900001525878906,53.29999923706055,48.0,49.400001525878906,40.39535140991211,21229
2005-06-15,48.0,50.75,48.0,49.0,40.06826400756836,24097
2005-06-16,48.75,48.75,47.0,47.25,38.63726043701172,9875
2005-06-17,47.0,47.45000076293945,46.0,46.20000076293945,37.77865219116211,11028
2005-06-20,46.5,46.75,45.0,46.099998474121094,37.696876525878906,11806
2005-06-21,45.70000076293945,46.5,45.5,46.04999923706055,37.65599822998047,3216
